K-1,¡ãC,,,,,,,,,,,,,,,,,,
No,Date,Time,CH10,CH11,CH12,dis,,,,,,,,,,,,,
1008,3/11/2024,2:50:31,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1009,3/11/2024,2:50:41,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1010,3/11/2024,2:50:51,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1011,3/11/2024,2:51:01,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1012,3/11/2024,2:51:11,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1013,3/11/2024,2:51:21,30.7,29.3,29.4,1.4,,,,29.9,27.7,2.2,,,,,,,
1014,3/11/2024,2:51:32,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1015,3/11/2024,2:51:42,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1016,3/11/2024,2:51:52,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1017,3/11/2024,2:52:02,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1018,3/11/2024,2:52:12,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1019,3/11/2024,2:52:22,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1020,3/11/2024,2:52:32,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1021,3/11/2024,2:52:42,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1022,3/11/2024,2:52:52,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1023,3/11/2024,2:53:02,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1024,3/11/2024,2:53:13,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1025,3/11/2024,2:53:23,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1026,3/11/2024,2:53:33,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1027,3/11/2024,2:53:43,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1028,3/11/2024,2:53:53,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1029,3/11/2024,2:54:03,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1030,3/11/2024,2:54:13,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1031,3/11/2024,2:54:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1032,3/11/2024,2:54:33,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1033,3/11/2024,2:54:43,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1034,3/11/2024,2:54:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1035,3/11/2024,2:55:04,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1036,3/11/2024,2:55:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1037,3/11/2024,2:55:24,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1038,3/11/2024,2:55:34,30.6,29.3,29.4,1.3,,,,29.8,27.6,2.2,,,,,,,
1039,3/11/2024,2:55:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1040,3/11/2024,2:55:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1041,3/11/2024,2:56:04,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1042,3/11/2024,2:56:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1043,3/11/2024,2:56:24,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1044,3/11/2024,2:56:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1045,3/11/2024,2:56:45,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1046,3/11/2024,2:56:55,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1047,3/11/2024,2:57:05,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1048,3/11/2024,2:57:15,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1049,3/11/2024,2:57:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1050,3/11/2024,2:57:35,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1051,3/11/2024,2:57:45,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1052,3/11/2024,2:57:55,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1053,3/11/2024,2:58:05,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1054,3/11/2024,2:58:16,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1055,3/11/2024,2:58:26,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1056,3/11/2024,2:58:36,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1057,3/11/2024,2:58:46,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1058,3/11/2024,2:58:56,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1059,3/11/2024,2:59:06,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1060,3/11/2024,2:59:16,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1061,3/11/2024,2:59:26,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1062,3/11/2024,2:59:36,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1063,3/11/2024,2:59:46,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1064,3/11/2024,2:59:57,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1065,3/11/2024,3:00:07,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1066,3/11/2024,3:00:17,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1067,3/11/2024,3:00:27,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1068,3/11/2024,3:00:37,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1069,3/11/2024,3:00:47,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1070,3/11/2024,3:00:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1071,3/11/2024,3:01:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1072,3/11/2024,3:01:17,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1073,3/11/2024,3:01:27,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1074,3/11/2024,3:01:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1075,3/11/2024,3:01:48,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1076,3/11/2024,3:01:58,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1077,3/11/2024,3:02:08,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1078,3/11/2024,3:02:18,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1079,3/11/2024,3:02:28,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1080,3/11/2024,3:02:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1081,3/11/2024,3:02:48,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1082,3/11/2024,3:02:58,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1083,3/11/2024,3:03:08,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1084,3/11/2024,3:03:19,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1085,3/11/2024,3:03:29,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1086,3/11/2024,3:03:39,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1087,3/11/2024,3:03:49,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1088,3/11/2024,3:03:59,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1089,3/11/2024,3:04:09,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1090,3/11/2024,3:04:19,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1091,3/11/2024,3:04:29,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1092,3/11/2024,3:04:39,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1093,3/11/2024,3:04:49,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1094,3/11/2024,3:05:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1095,3/11/2024,3:05:10,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1096,3/11/2024,3:05:20,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1097,3/11/2024,3:05:30,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1098,3/11/2024,3:05:40,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1099,3/11/2024,3:05:50,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1100,3/11/2024,3:06:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1101,3/11/2024,3:06:10,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1102,3/11/2024,3:06:20,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1103,3/11/2024,3:06:30,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1104,3/11/2024,3:06:41,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1105,3/11/2024,3:06:51,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1106,3/11/2024,3:07:01,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1107,3/11/2024,3:07:11,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1108,3/11/2024,3:07:21,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1109,3/11/2024,3:07:31,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1110,3/11/2024,3:07:41,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1111,3/11/2024,3:07:51,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1112,3/11/2024,3:08:01,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1113,3/11/2024,3:08:11,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1114,3/11/2024,3:08:22,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1115,3/11/2024,3:08:32,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1116,3/11/2024,3:08:42,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1117,3/11/2024,3:08:52,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1118,3/11/2024,3:09:02,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1119,3/11/2024,3:09:12,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1120,3/11/2024,3:09:22,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1121,3/11/2024,3:09:32,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1122,3/11/2024,3:09:42,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1123,3/11/2024,3:09:52,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1124,3/11/2024,3:10:03,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1125,3/11/2024,3:10:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1126,3/11/2024,3:10:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1127,3/11/2024,3:10:33,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1128,3/11/2024,3:10:43,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1129,3/11/2024,3:10:53,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1130,3/11/2024,3:11:03,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1131,3/11/2024,3:11:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1132,3/11/2024,3:11:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1133,3/11/2024,3:11:33,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1134,3/11/2024,3:11:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1135,3/11/2024,3:11:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1136,3/11/2024,3:12:04,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1137,3/11/2024,3:12:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1138,3/11/2024,3:12:24,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1139,3/11/2024,3:12:34,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1140,3/11/2024,3:12:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1141,3/11/2024,3:12:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1142,3/11/2024,3:13:04,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1143,3/11/2024,3:13:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1144,3/11/2024,3:13:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1145,3/11/2024,3:13:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1146,3/11/2024,3:13:45,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1147,3/11/2024,3:13:55,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1148,3/11/2024,3:14:05,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1149,3/11/2024,3:14:15,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1150,3/11/2024,3:14:25,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1151,3/11/2024,3:14:35,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1152,3/11/2024,3:14:45,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1153,3/11/2024,3:14:55,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1154,3/11/2024,3:15:06,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1155,3/11/2024,3:15:16,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1156,3/11/2024,3:15:26,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1157,3/11/2024,3:15:36,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1158,3/11/2024,3:15:46,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1159,3/11/2024,3:15:56,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1160,3/11/2024,3:16:06,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1161,3/11/2024,3:16:16,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1162,3/11/2024,3:16:26,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1163,3/11/2024,3:16:36,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1164,3/11/2024,3:16:47,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1165,3/11/2024,3:16:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1166,3/11/2024,3:17:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1167,3/11/2024,3:17:17,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1168,3/11/2024,3:17:27,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1169,3/11/2024,3:17:37,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1170,3/11/2024,3:17:47,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1171,3/11/2024,3:17:57,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1172,3/11/2024,3:18:07,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1173,3/11/2024,3:18:17,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1174,3/11/2024,3:18:28,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1175,3/11/2024,3:18:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1176,3/11/2024,3:18:48,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1177,3/11/2024,3:18:58,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1178,3/11/2024,3:19:08,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1179,3/11/2024,3:19:18,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1180,3/11/2024,3:19:28,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1181,3/11/2024,3:19:38,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1182,3/11/2024,3:19:48,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1183,3/11/2024,3:19:58,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1184,3/11/2024,3:20:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1185,3/11/2024,3:20:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1186,3/11/2024,3:20:29,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1187,3/11/2024,3:20:39,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1188,3/11/2024,3:20:49,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1189,3/11/2024,3:20:59,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1190,3/11/2024,3:21:09,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1191,3/11/2024,3:21:19,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1192,3/11/2024,3:21:29,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1193,3/11/2024,3:21:39,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1194,3/11/2024,3:21:50,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1195,3/11/2024,3:22:00,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1196,3/11/2024,3:22:10,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1197,3/11/2024,3:22:20,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1198,3/11/2024,3:22:30,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1199,3/11/2024,3:22:40,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1200,3/11/2024,3:22:50,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1201,3/11/2024,3:23:00,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1202,3/11/2024,3:23:10,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1203,3/11/2024,3:23:20,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1204,3/11/2024,3:23:31,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1205,3/11/2024,3:23:41,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1206,3/11/2024,3:23:51,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1207,3/11/2024,3:24:01,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1208,3/11/2024,3:24:11,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1209,3/11/2024,3:24:21,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1210,3/11/2024,3:24:31,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1211,3/11/2024,3:24:41,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1212,3/11/2024,3:24:51,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1213,3/11/2024,3:25:01,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1214,3/11/2024,3:25:12,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1215,3/11/2024,3:25:22,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1216,3/11/2024,3:25:32,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1217,3/11/2024,3:25:42,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1218,3/11/2024,3:25:52,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1219,3/11/2024,3:26:02,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1220,3/11/2024,3:26:12,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1221,3/11/2024,3:26:22,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1222,3/11/2024,3:26:32,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1223,3/11/2024,3:26:42,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1224,3/11/2024,3:26:53,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1225,3/11/2024,3:27:03,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1226,3/11/2024,3:27:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1227,3/11/2024,3:27:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1228,3/11/2024,3:27:33,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1229,3/11/2024,3:27:43,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1230,3/11/2024,3:27:53,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1231,3/11/2024,3:28:03,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1232,3/11/2024,3:28:13,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1233,3/11/2024,3:28:23,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1234,3/11/2024,3:28:34,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1235,3/11/2024,3:28:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1236,3/11/2024,3:28:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1237,3/11/2024,3:29:04,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1238,3/11/2024,3:29:14,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1239,3/11/2024,3:29:24,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1240,3/11/2024,3:29:34,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1241,3/11/2024,3:29:44,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1242,3/11/2024,3:29:54,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1243,3/11/2024,3:30:04,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1244,3/11/2024,3:30:15,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1245,3/11/2024,3:30:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1246,3/11/2024,3:30:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1247,3/11/2024,3:30:45,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1248,3/11/2024,3:30:55,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1249,3/11/2024,3:31:05,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1250,3/11/2024,3:31:15,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1251,3/11/2024,3:31:25,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1252,3/11/2024,3:31:35,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1253,3/11/2024,3:31:45,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1254,3/11/2024,3:31:56,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1255,3/11/2024,3:32:06,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1256,3/11/2024,3:32:16,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1257,3/11/2024,3:32:26,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1258,3/11/2024,3:32:36,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1259,3/11/2024,3:32:46,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1260,3/11/2024,3:32:56,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1261,3/11/2024,3:33:06,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1262,3/11/2024,3:33:16,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1263,3/11/2024,3:33:26,30.6,29.2,29.4,1.4,,,,29.8,27.6,2.2,,,,,,,
1264,3/11/2024,3:33:37,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
1265,3/11/2024,3:33:47,30.5,29.2,29.4,1.3,,,,29.7,27.5,2.2,,,,,,,
